pair_contract_address, Token0_contract_address, Token0_decimals, Token0_name, Token0_symbol, Token1_contract_address, Token1_decimals, Token1_name, Token1_symbol
0x2c9A87368edbA437eF6739F455b95aDdd9103946,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xDd15118AC1550DCc107d0D2843d49CDEC04D525d,18,"ETHFarm","Farm"
0xA4C4B8673f27f56b327f26619a1053581A321156,0x4D221C3A5c10A74C377a5909658E2A639b6EDB5c,18,"Arbitrum Ape","APE",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x5E7cfE1D2442859073D7206b0a97D4D622D5Ca26,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xB8062cf540A0e199D1DbdE385C63f0eFB3dC6442,18,"EverArbi","EVRARB"
0xA0Ed360B34CE13De038A5cCCCfF3e9A38981eC52,0x765111e034ff7ac1135f531157aCbB9b62C5c358,18,"Ethereum Pie","EPIE 🥧",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x9E07d7f0E212241F435a906D2D8a3E43E8a930E9,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xf57f2cCbB30c3C5ea982F21195df435d179d6b48,18,"JOE","JOE"
0x9cbD2370deD944f517475bCA87C249F9145C5ccD,0x553B5e80D62A5D60702032604c034a78359C3256,18,"Plant vs Undead Token","PVU",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x514512F7C39A88d58cfFDeF50cacB253bdC38c38,0x1122192572adaaed8DDdCd810D961EcEaba65D43,18,"Loki Shiba Inu","LOKI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x874e3C098eaE510c85B13be85cEB864f6fb30eBF,0x36C9C8AbA0dAa86358a9EE6FF9F27C96b12fA644,18,"Kenji Shiba Inu","KENJI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x66426AFE91B0C88288dDDF82FeBE98C19B6Cf030,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xF0a71fa72d8dE6B59A59e9521197e674EA18E5BA,18,"Miso Shiba Inu","MISO"
0xEa14b1b0c3449522408ea8942F1f32C9255CA8CC,0x3A40c93e297a91d9732aDD8C1ff6d36aad5FA520,18,"Kiko Shiba Inu","KIKO",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xd46f35Db0a9f7cdd619a51DAC24a7CDC68a9d194,0x1D2eD7Eba253253be9dfa61dD272769d64F202AD,9,"eCash","xec",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xD384C7E51437D0B44AC8419Ab59D88B7e914298c,0x7e435D80c2C75d58Efd6F06938aCE68F022Af397,18,"Arbitrum OG","ARBOG",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x506491fB606EdA7477aEfA3447Aa6f581f86C5fb,0x69b2cd28B205B47C8ba427e111dD486f9C461B57,0,"Partyhat","PHAT",0xdE31e75182276738B0c025daa8F80020A4F2fbFE,18,"Honey Token","HONEY"
0x90F0B57EEc55DbF32Da75d9EAC31613a2940d1b0,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA86cb87145d90fDe867078367f1929D57DD26D04,18,"Akira Shiba Inu","AKIRA"
0xcf442Ac90e78AEEbAf6D87370cF28Dff973EAe0B,0x60De60749Eb9E9e1850E967c6CD10B3bdA056356,0,"HuskySwap ","HuskySwap",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x6280233244736B435Eed1945d25877A27513899B,0x60B238aA2912EaDef4bFFDee167BCbA0369042C0,9,"ArbiRocket","AROCKET",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x20899cC3752c8eF24C138b2d70fEdFa618D3C5e4,0x31efA0eC18339845805cDF16DFB3a818F10e090F,18,"ArbitShroom","SHROOM",0xdE31e75182276738B0c025daa8F80020A4F2fbFE,18,"Honey Token","HONEY"
0x8A1eA523Fb7ec94Dc8dCe4f7b5B5B1A014b5f91f,0x11EECDBD8f2D670016D061E4c064072E6158Ede2,18,"SushiSwap LP Token","SLP",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xfd48C9E7E8fd9397d418d95D864b50e7E8672637,0x2AE1EF41Cd23e3E77f75789E9393D8951705470F,18,"AFARM Token","AFARM",0xeD3fB761414DA74b74F33e5c5a1f78104b188DfC,18,"ArbiNYAN","NYAN"
0x6D01824428C34C671D6011efE2624a42c0ACD4bc,0x13d84E08a6848d3E24F24DAb55CBD4e9f1d055d7,18,"ppp","PPP",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xc61aC194b578adA87B51aC0C05E4948e4d9779F2,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x9320a9571252f6359Fcd43Eb4bd1395eb2101ce9,18,"ApeRewards","APE"
0xD67908c73F8a260A2346BBc4c9B1F18E42912E0b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8eB69FD42dA096bbC889648237A1d9B22d4601B7,18,"ArbiNYAA","NYAA"
0x2C52E1582f66E5098f2d248814a65396Ca5E4BBF,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x999e18d98008E96Cb5830039a29acF47ad552505,2,"ArbiBabyDoge","aBabyDoge"
0xa0ecFb884569edF9C2F45Ae919513F52931cBC07,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xbCa061d4139d4242E4f46FCDb8BFE44810fABa95,18,"ApeRewardsETH","APE"
0x971812207A66B70fBA01B2E204FA64F2F8D2C66e,0x7bd97A4872ACF273a479cEe5b5A70800388390eb,18,"Arbi Auto","ArbiAuto",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x558Cc935bD21C7564b32187f179273A20659cA77,0x7bd97A4872ACF273a479cEe5b5A70800388390eb,18,"Arbi Auto","ArbiAuto",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0xD2824074dA79AF79677d4a64B2EB6b368AF501fe,0x0b7572869AD9822147285AC1Af95b823C4725eC9,18,"Arballz Token","ARB",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x7DA047A7d34452a739f05f3CA408BA7B0E82467b,0x2ed262315B1F8a7582310740F7F4DD0ac34AEE60,18,"ArbiDoge","ADOGE",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x0EFc1b0cBB40E27c8D8fCd336EFFA9FB822cCD05,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xCB55C2408F50B3EA73Ce92b084dB3De52eF55545,9,"ArbiAtlas","ATLAS"
0xFd4143d8Dc89C74Bbf72225997F9F80037C41bA2,0x61307216F854aB99d58f1ae6CF052c419E2AF43b,18,"ApePunks","AKS",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xe32CBB88e35Aefe43d447F0635a84Be214120d0C,0x1E32b546aA6BEFABCA3C6956060849b71aCaE1d8,18,"Tif","TIF",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x19eF9F4Fc92CdBCC4EF4b3Fb7C9AFaC952810FF9,0x1E32b546aA6BEFABCA3C6956060849b71aCaE1d8,18,"Tif","TIF",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x93dBAEC2Ba66e61F9f39767c31454970d84124f2,0x2AE1EF41Cd23e3E77f75789E9393D8951705470F,18,"AFARM Token","AFARM",0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,6,"Tether USD","USDT"
0x8599c588101fD0154f3C9191974B6eAaE3E4b617,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA36c78f28eEcb305a5A9436257271c17239b856a,18,"Haku Shiba Inu","HAKU"
0x98040F4b1241D732CaeFDDaA7871E3181d9365a3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x940Aa26a1CF1D64A538313e5b28d21AB4b206C85,18,"Gum Ball Finance","GUMFI"
0x9d91c7E24476392E30Cef7ea2851777312e36e44,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xeB2d10d066506E2c3663bC9a8443B10c1fD1D0A1,18,"Test Token","TT"
0x945330Fa4961C1e7C0abdc341258Bc5aC3a646A0,0x60509196C093a646C5850d036037FA22b31752E9,18,"ArbiBAYC","aBAYC",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xe288B49ec69cD010B7C87eA722f07b67AbC02288,0x67e966754b909E6DE3Bf86C89DF8359C908a28Ba,18,"MarvinFinance Token","MARVIN",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x17C046edF151590a64EBE02B1Ff908c780EdE102,0x67e966754b909E6DE3Bf86C89DF8359C908a28Ba,18,"MarvinFinance Token","MARVIN",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x78B056FBDE61308179250464A58C4c1fD7D9E4bE,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xF9B74FC68E7bC617d519f70F1c0819Ccc5FfCFcB,18,"Arbimilk","MILK"
0x6D27e3E6d1b12A73D68bACc0c5727dA756D1cBFE,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x83d83FAFb1dc56A2cFdbD4cbE2A815e224B3391b,18,"Arbi Punks NFT","ArbiPunks"
0x8D0CfAc864223B0E02E26f0d0ba785582C12a827,0x1427ea83b3462FC5d3f63B7B398dDeE5b0Ab9403,0,"MiniPhat","MPHAT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x8A735f21B3E010E5F4ACa829bA8c6C14bf74B82D,0x155f0DD04424939368972f4e1838687d6a831151,18,"ArbiDoge","ADoge",0xeD3fB761414DA74b74F33e5c5a1f78104b188DfC,18,"ArbiNYAN","NYAN"
0x3f70918c73396d821860f8c365c87d4eb4eC1e77,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xdf6c5578242A3fFc915fBe89655AeD370001973f,18,"Good Morning","GM"
0xA7ac894d69413562D1A8757d6E00A43fd2695969,0x71fa5E208a1E7A813f0AF98B2740f9e1834386DA,18,"Arbi Ice Shiba","ICES",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xB87ED8f45590e0900C6fe7CC4bf6A7759258D42d,0x2759951794f3e11b461cA940Fd6891C693809D18,18,"Arbi Moon Inu","MOONI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x38f282537731aeA15FcD5ba05D3F8fb77F535B6B,0x4D945672942426e48Db68096BA0FBA2f8CBB8493,18,"Good Evening","GE",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x7bB97a28eB097Ed332204A410C4bE4aD1C19C6Be,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xDc9336c6f779b5C98560d551E9D99ac964763568,18,"Arbi Quick Moon","QMOON 🌝"
0x7b252Ef41F52C171627Ad74f5b52aC6a2bC998f1,0x7E7CECdc0c5275fE35F4E12F380a0f580833a7b1,18,"ArbiDoge v2","ADoge2",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xF2BbFFc7B14a3A6C772f5Ff762CcD00eDbBBa06c,0x3946a21B4E557caC35C02121208523fa87277162,18,"ArbiKiwi","AKIWI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x60274Ee9b20748a9be770d084bBbecF7bcf84f98,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xCD11ac63E12846f06B88231aF9c1eEe6B99DD466,18,"ArbiMoon","AMOON"
0x3345fAeD5137b97a9c2c10Bb02101F613Eb3BEa9,0x31ec7288fD2685d795a60fd5A52F5dAA6A8D5f2E,18,"SWAN","SWAN",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x6d1C46413831eAe76EDb52FE5eA9628DE06E0f6f,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xC8d80dbf8301b4277c31BF7f8B690F900a25cd12,18,"NucleusArbi","NCLA"
0x92A1bc3ca75Cf7A63b8e3a668A20559969E75377,0x30CBD000deb95F7858962D9D5e6CB0D48CC23679,18,"Arbi Sky Cloud","ASKY ☀️",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xc13B4F3d65b3ed5bd380b3B410495b61B27401F9,0x6B6e2c4c764b9eebf352d8aD027FF7E9E8b9f145,18,"Barbitrum","Barbitrum",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xE0b600516bE2f601c1c996621237a19375CC1b86,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x83a0De70287031379FA8b349e2EF77620dDF2b98,9,"ArbiKirby","aKirby"
0x56Bf0a16D335cbBEB855F5E140619A9bF4d6Bc6b,0x474da8Eec44DD829a28a2B94d9ed42389a7F9C63,0,"ArbiKirby ","ArbiKirby",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xF2472f329203D729ca4d414a45d64D2df61f6c9B,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xE8b3045b480DECAd598251A72fE8f8dE8f62276A,9,"ArbiKirby","KIRBY🔴"
0x9297574849ca5D58DED8457e5549Ebb173070e95,0x7a2C2Add5dae31921fB7F8C3ae1DfAa26476bb55,18,"GrumpyArbi","GrumpyArbi",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x49345E3a5A687EC19005c2b7955001cf3d3d15a2,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xf5a0a5E4FBdF3eC158f146359C4057b1B46f18b2,18,"Good Night","GN"
0x7705492FbCaAAa13d9392289eDbB403201ad9B5e,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xb36dcAa6787128939578E3E27f9C0A89b7B01c5c,18,"ArbiDuck","ArbiDuck"
0x21c2cD594Bc40D39FEbF5884aD5822e692B16194,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8a33782FDE406C320aCc977357c202b46894bFfe,0,"Glasses","Glasses"
0xe77d7433Ac26dd7B04e61Df5e93971a3a9c428a6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xeF7BdFDfCacC875065FA9A3755889DA44710777c,0,"PartyCaps","PCAP"
0x708a55ffb55034FdCb820F12e40fc75572A2bFbF,0x271881Bec262244FD301b7944b4fADdA3dF8473b,0,"cola","cola",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xF8Fc5885F9aACe3B3411746d52aCBC82148b6f57,0x0e15258734300290a651FdBAe8dEb039a8E7a2FA,18,"Alchemy","ALCH",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x0077142477cc757691B06B863fC18C319c06B9D5,0x22ac33E5114c8eE8D3dC367Eab33EB0CEF12bbd1,0,"SantaHat","SHAT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x8608887BF8c8dABdfAf281dAEfF7A579deEd8242,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xc3E98719aA0CB975A032b630265fA9CE912ad320,18,"ARBIHARD","ARBIHARD"
0xf7D2F9d0f8AA710dAa6dCE8AE2eb323D423544C1,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x85D35AD7656B608edbE97510B9771afFFe461Ac8,0,"PartyPool","PPOOL"
0xC048F4Fe2fBCf6d1102023C93e26fd53B3eb8dF8,0x38D0b8bF04861e1c95a5d38313ea345D143a950C,18,"ArbiCyber","ArbiCyber",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xf0Ac6b40a7337722757331D7d473f0c98c91d1B5,0x4484AD96D681235441124e07075ea7b9aCA14A89,0,"Honeyhat","HOHAT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x9fF5F23d5E1A0Bc5801F00567FC7b857232E66F8,0x71bABB632b4c1Bb5e1b3fb0f301B3B453Fde808E,18,"Arbadillo","ARBADILLO",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xa497a0bffAD679683C4968B7d5B5206260e7D36d,0x0C5dD9832540eC534aA9ACA8C164a28F4F948dfa,0,"SantaCat","SCAT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xb45689fcc0aC610Ccf9b5aa1734DdCe1a81E9E5b,0x81eAE7369497FCECbb6c33A16099Aa019328414c,18,"ArbiFox","ArbiFox",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xe6861fcA9407D2Dc397BD00EbeF145142aeDc9C5,0x38D0b8bF04861e1c95a5d38313ea345D143a950C,18,"ArbiCyber","ArbiCyber",0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,6,"Tether USD","USDT"
0x8c07757F4b039C458Aa42efcfac406779F58cDF3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xd2e390d7Ea63404FE7606b5dc17Ab7da68e2beef,18,"ArbiCoomer","ArbiCoomer"
0x26EefF17eA811Eb92363d670913b9985F027bd88,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xCf023F4B7CE0d9DEEc460934e548B28a5a572380,0,"PartyDress","PDress"
0xeA4FEF75eCEa4071020f1a3724cFD215fE0AF804,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xb2d83c0e35712e1C395A1e8EF1eA86ad084E8362,9,"ArbAnonymous","AANON"
0x367f34c68f3565100698B4a5EF4f6ecbb07B0129,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8bf4f0e7136F47fc148Fd469E03035416c60BE10,0,"PartyApes","PAPE"
0x56aC9C422F36606893E7509724Cad821d3E9179C,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xBFc922E3583eb86A39f450ED6fF9BDFfF136C41a,18,"Arbi Dark Doge","DARKD"
0xC88AE608c7980bBc35FbA28D1900253598846A38,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x89BeB6d3C794f43e780a52285BF2c5386421Db47,18,"Arbi Blue Inu Shiba","BLUES"
0xd2F38e7965C7BcB3106895cDA70961B2C416A968,0x576F01c595117F3efaa41e6f1Bc40D3c8bC0F962,18,"ArbiCyber","ArbiCyber",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x7eAeCaAa6Ec44E66BC770355ca551A2855745DA1,0x29Bf183af07aC5E71e67f00DCEd1eD9d21E91eEc,0,"PartyDoge","PDOGE",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x4daC7Fff6b3A8bFCD47e8B6Fda6f0B21C771d59A,0x4BafAa8c3A0AD6961853403578Ef988360c751d0,18,"Arbi Doge Farm","AFARM",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x062E590550EFd9Ff9c48B11AC0A7eB9E5cAFA579,0x67dBF98284959AD637102181c75FD29252eFf9E5,18,"MiniArbi","MiniArbi",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xe48f139Cc152AE5Fa63507708e38f63f176EC9AA,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xe618A5A880e2c57dB26EF8B375CA34988D0D40a4,18,"Arbi Deamon Doge","DEDO"
0x0C0DECa4D61A61a0f355762829CaEe9e7DB775a2,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xb477343f1E70d5918b8C66262bF7193ff8f753E7,0,"ArbiYam","ArbiYam"
0xf808c72c403D34366ab476d39bc880602076A747,0x2caBC2e7f38675FC757ed239B717A4EFF5193e19,18,"FFARM Token","FFARM",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x6dEA7162985A76e5f4957AbbEA3D6Ab1A14a6DDC,0x155f0DD04424939368972f4e1838687d6a831151,18,"ArbiDoge","ADoge",0x2caBC2e7f38675FC757ed239B717A4EFF5193e19,18,"FFARM Token","FFARM"
0x123e661B83f90d797A6E63483c591443D81bFeCB,0x2caBC2e7f38675FC757ed239B717A4EFF5193e19,18,"FFARM Token","FFARM",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x04484F9044B3474781cd570FB2C4C109b614abC8,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xa9BABe4cAf821e534d03D32EB62a61BeB47dCE0E,18,"Shiba Go Finance","SHIBAfi"
0xd4fc245bBff90f33e561A98DFcdbbBe4be6a17F3,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x95B5417B388434f1249334ACcA6906F2fa335fD1,18,"Arbi Rare Doge","RARED"
0x07085C27111985f1D9A6a1403E04f4801fC73AA7,0x62b3C4D64C66bEbc2Ba8fd417a31Da87C9608271,18,"AztecArbi","AZT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xC3B0c760dCDd844Db809e0687E263845475e60b7,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xd894949142bc45C1e4CAedeE36D60D6a81F62F9e,18,"ArbiPorn","ArbiPorn"
0xa313340d93084cBF1Ab919079613E7dfc1A2AC33,0x555d3eED7B4dd88F64Ef64b21684C25C8A80Cc6F,0,"ArbiSafeMoon ","ArbiSafeMoon",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x80479fe249D1FBE219d128ef644A4bA64308e8d2,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xB9F0551AfA46Ed7f53DB5f2313362E377eDcC4c2,18,"Arbi Beefy","ArbiBeefy"
0x2295D17629289Ac2B1587029E719B78C1618C84b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xeF2f401Dcd4093F189Acae66B4fB47dd5B9E9379,18,"ArbiSafeMoon","ASM"
0x1677b3c7E8F974154c8a80491Ae83aC7489fc484,0xB9F0551AfA46Ed7f53DB5f2313362E377eDcC4c2,18,"Arbi Beefy","ArbiBeefy",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x3673B01D055afEc98Cbb8939FC2B37c48AffdA69,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xBEe6E0F12BD662Ef002D8c22a26D8c2c9496afBD,18,"Scale","Scale"
0x2a5b8BDEAA8048cA95E8EF40aB20bb20E99d0aF7,0x48E6A261dD1BD0bCd6a1963069AB6eb43153287F,0,"Sombrerohat","SHAT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x09169b749b835A97dc0B4cEd4Cf3427bc94d9086,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8D839a0D984fBA373344DedA3157488db4dE7B41,18,"Scale","Scale"
0xb7c5dAa04B350E9434BB3954338711491a3586d2,0x10Da9b8F97aefa57E7c171c965cC38E38993CEe1,2,"FEGARBI","FEG",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xf91dfa4512F72004E1bb9Fe52dc7f5Ea013afD9c,0x520b49F2624702996F0b0229a0Fb2b36e28D8e32,18,"Scale","Scale",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x9076b26bb87bE2ac6F63D7aa33571741935EbaBf,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xbaC31FD4434f61878828F9cD75F544384E2aB63a,18,"Arbi Doge Rocket","DROCK"
0x0B284636774694Ade6c7B4421Db7D497cd16b42C,0xFEa7a6a0B346362BF88A9e4A88416B77a57D6c2A,18,"Magic Internet Money","MIM",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x2C818d99D546Eb882F0064bC3197dE9c6b0cb063,0x72e4647D473BC978e15a309445Ad9C103EFA2Df0,0,"FegArbi ","FegArbi",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xb6DD51D5425861C808Fd60827Ab6CFBfFE604959,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xFEa7a6a0B346362BF88A9e4A88416B77a57D6c2A,18,"Magic Internet Money","MIM"
0x73E4c591a716C8bE62e6E8489C930dCaB9841233,0xDF9B2D76FF8E7ceff82de13Efd379e9a16929A8e,18,"TestToken","TEST",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0xCc9A42011F2BF1C31C0f8Df2fc727f51C1FF533e,0x0013cCc89506124C65545118BF3A017242963CA4,9,"ArbiMATTER","ArbiMATTER",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x17db1e5ede84e31cFFd01b6fB2Bd0ec193232641,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xD4dc73713595fDC2676E8eB39Ee50915843f6bd7,18,"ArbiMATTER","ARBIMATTER"
0xFbf2D455ceBC6fFF99B0aCBf28BCbBd5a71c9F36,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA7e1d00F1DC94040A8AAd3aD993589f3E39a6B7A,9,"ArbiMATTER","ArbiMATTER"
